OPTION_SYMBOL,UNDERLYING_TICKER,TRADE_DATE,EXPIRATION_DATE,OPTION_TYPE,STRIKE_PRICE,OPTION_OPEN_PRICE,OPTION_HIGH_PRICE,OPTION_LOW_PRICE,OPTION_CLOSE_PRICE,OPTION_VWAP,OPTION_VOLUME,OPTION_TRADES,UNDERLYING_OPEN_PRICE,UNDERLYING_HIGH_PRICE,UNDERLYING_LOW_PRICE,UNDERLYING_CLOSE_PRICE,UNDERLYING_VWAP,UNDERLYING_VOLUME,UNDERLYING_TRADES,DAYS_TO_EXPIRATION,SIGNED_MONEYNESS_RAW,SIGNED_MONEYNESS_PCT,OPTION_AGGREGATES_TIMESTAMP,UNDERLYING_AGGREGATES_TIMESTAMP,OPTION_INSERTED_AT,UNDERLYING_INSERTED_AT,OPTION_LOAD_DATE,UNDERLYING_LOAD_DATE,OPTION_FILENAME,UNDERLYING_FILENAME,MISSING_UNDERLYING_FLAG
O:AAPL270115P00340000,AAPL,2025-11-21,2027-01-15,P,340.0000,70.3400,71.4000,69.9400,71.3200,70.5470,67,65,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,420,68.5100,0.2523481528,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270115P00340000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270115P00350000,AAPL,2025-11-21,2027-01-15,P,350.0000,78.3800,79.0200,78.3800,79.0200,78.7200,8,8,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,420,78.5100,0.2891819220,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270115P00350000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270115P00360000,AAPL,2025-11-21,2027-01-15,P,360.0000,87.7800,87.8000,87.7800,87.8000,87.7900,2,2,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,420,88.5100,0.3260156912,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270115P00360000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270115C00100000,AAPL,2025-11-21,2027-01-15,C,100.0000,173.9000,173.9000,173.9000,173.9000,173.9000,1,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,420,-171.4900,-0.6316623080,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270115C00100000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270115C00135000,AAPL,2025-11-21,2027-01-15,C,135.0000,143.0000,143.0000,143.0000,143.0000,143.0000,2,2,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,420,-136.4900,-0.5027441158,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270115C00135000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270115C00140000,AAPL,2025-11-21,2027-01-15,C,140.0000,138.2000,139.0800,138.2000,139.0800,138.4200,4,2,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,420,-131.4900,-0.4843272312,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270115C00140000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270115C00150000,AAPL,2025-11-21,2027-01-15,C,150.0000,128.6900,128.6900,128.6900,128.6900,128.6900,10,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,420,-121.4900,-0.4474934620,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270115C00150000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270115C00180000,AAPL,2025-11-21,2027-01-15,C,180.0000,102.9300,104.9500,102.9300,104.9500,104.4400,4,4,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,420,-91.4900,-0.3369921544,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270115C00180000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270115C00185000,AAPL,2025-11-21,2027-01-15,C,185.0000,96.3900,99.0000,96.3900,99.0000,96.6800,9,2,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,420,-86.4900,-0.3185752698,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270115C00185000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270115C00195000,AAPL,2025-11-21,2027-01-15,C,195.0000,90.9000,90.9000,90.9000,90.9000,90.9000,3,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,420,-76.4900,-0.2817415006,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270115C00195000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270115C00200000,AAPL,2025-11-21,2027-01-15,C,200.0000,84.4000,87.7500,84.2000,86.8900,85.6231,16,15,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,420,-71.4900,-0.2633246160,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270115C00200000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270115C00210000,AAPL,2025-11-21,2027-01-15,C,210.0000,78.3500,80.1800,78.3500,79.0500,79.4714,7,5,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,420,-61.4900,-0.2264908468,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270115C00210000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270115C00220000,AAPL,2025-11-21,2027-01-15,C,220.0000,68.9800,72.7000,68.8000,72.7000,69.8448,40,13,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,420,-51.4900,-0.1896570776,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270115C00220000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270115C00230000,AAPL,2025-11-21,2027-01-15,C,230.0000,61.0600,65.2500,61.0600,65.2500,62.6845,11,7,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,420,-41.4900,-0.1528233084,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270115C00230000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270115C00240000,AAPL,2025-11-21,2027-01-15,C,240.0000,53.5000,58.3100,53.5000,58.3100,56.5443,14,9,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,420,-31.4900,-0.1159895392,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270115C00240000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270115C00250000,AAPL,2025-11-21,2027-01-15,C,250.0000,48.6000,51.8000,48.4700,51.0700,50.1605,416,73,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,420,-21.4900,-0.0791557700,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270115C00250000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270115C00260000,AAPL,2025-11-21,2027-01-15,C,260.0000,42.3500,45.6500,42.3500,44.9000,44.8682,446,20,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,420,-11.4900,-0.0423220008,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270115C00260000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270115C00270000,AAPL,2025-11-21,2027-01-15,C,270.0000,35.7000,39.8200,35.7000,38.5500,38.8382,271,49,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,420,-1.4900,-0.0054882316,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270115C00270000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270115C00280000,AAPL,2025-11-21,2027-01-15,C,280.0000,30.6500,34.3000,30.6500,34.0500,33.3520,88,19,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,420,8.5100,0.0313455376,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270115C00280000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270115C00290000,AAPL,2025-11-21,2027-01-15,C,290.0000,28.5500,29.7300,28.4500,29.2500,29.0139,114,22,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,420,18.5100,0.0681793068,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270115C00290000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270115C00300000,AAPL,2025-11-21,2027-01-15,C,300.0000,22.4500,25.4200,22.4500,25.0200,24.6313,865,124,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,420,28.5100,0.1050130760,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270115C00300000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270115C00310000,AAPL,2025-11-21,2027-01-15,C,310.0000,20.9000,21.5500,20.6500,20.7400,21.2074,42,13,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,420,38.5100,0.1418468452,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270115C00310000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270115C00320000,AAPL,2025-11-21,2027-01-15,C,320.0000,16.2000,18.3500,16.2000,17.9800,17.7513,326,53,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,420,48.5100,0.1786806144,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270115C00320000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270115C00330000,AAPL,2025-11-21,2027-01-15,C,330.0000,13.6500,15.1900,13.6500,15.0500,14.8222,73,18,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,420,58.5100,0.2155143836,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270115C00330000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270115C00340000,AAPL,2025-11-21,2027-01-15,C,340.0000,12.1000,12.8000,12.1000,12.6800,12.4274,53,14,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,420,68.5100,0.2523481528,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270115C00340000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270115C00350000,AAPL,2025-11-21,2027-01-15,C,350.0000,9.8600,10.8000,9.7900,10.5300,10.4910,166,33,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,420,78.5100,0.2891819220,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270115C00350000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270115C00360000,AAPL,2025-11-21,2027-01-15,C,360.0000,8.6500,8.8500,8.6500,8.7200,8.7218,95,17,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,420,88.5100,0.3260156912,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270115C00360000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270115C00370000,AAPL,2025-11-21,2027-01-15,C,370.0000,6.7500,7.5000,6.7500,7.3500,6.9789,19,3,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,420,98.5100,0.3628494604,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270115C00370000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270115C00380000,AAPL,2025-11-21,2027-01-15,C,380.0000,5.7000,6.2000,5.7000,6.2000,6.1772,50,6,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,420,108.5100,0.3996832296,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270115C00380000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270115C00390000,AAPL,2025-11-21,2027-01-15,C,390.0000,5.2000,5.2000,5.2000,5.2000,5.2000,5,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,420,118.5100,0.4365169988,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270115C00390000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270115C00400000,AAPL,2025-11-21,2027-01-15,C,400.0000,3.8500,4.3500,3.8500,4.2500,4.1293,121,14,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,420,128.5100,0.4733507680,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270115C00400000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270115C00420000,AAPL,2025-11-21,2027-01-15,C,420.0000,2.9700,2.9700,2.9700,2.9700,2.9700,1,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,420,148.5100,0.5470183064,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270115C00420000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270115C00430000,AAPL,2025-11-21,2027-01-15,C,430.0000,2.3500,2.5300,2.3500,2.5300,2.4500,40,3,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,420,158.5100,0.5838520756,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270115C00430000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270115C00450000,AAPL,2025-11-21,2027-01-15,C,450.0000,1.6800,1.8700,1.6400,1.8300,1.7337,145,20,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,420,178.5100,0.6575196140,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270115C00450000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270115C00530000,AAPL,2025-11-21,2027-01-15,C,530.0000,0.5800,0.6100,0.5700,0.6100,0.5997,61,13,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,420,258.5100,0.9521897676,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270115C00530000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270617P00050000,AAPL,2025-11-21,2027-06-17,P,50.0000,0.2300,0.2300,0.2300,0.2300,0.2300,2,2,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,573,-221.4900,-0.8158311540,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270617P00050000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270617P00095000,AAPL,2025-11-21,2027-06-17,P,95.0000,0.9200,0.9200,0.9200,0.9200,0.9200,1,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,573,-176.4900,-0.6500791926,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270617P00095000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270617P00100000,AAPL,2025-11-21,2027-06-17,P,100.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,573,-171.4900,-0.6316623080,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270617P00100000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270617P00135000,AAPL,2025-11-21,2027-06-17,P,135.0000,2.6000,2.6000,2.6000,2.6000,2.6000,10,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,573,-136.4900,-0.5027441158,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270617P00135000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270617P00150000,AAPL,2025-11-21,2027-06-17,P,150.0000,3.6500,3.6500,3.6500,3.6500,3.6500,1,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,573,-121.4900,-0.4474934620,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270617P00150000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270617P00170000,AAPL,2025-11-21,2027-06-17,P,170.0000,5.7000,5.7000,5.7000,5.7000,5.7000,5,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,573,-101.4900,-0.3738259236,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270617P00170000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270617P00175000,AAPL,2025-11-21,2027-06-17,P,175.0000,6.3400,6.3400,6.3400,6.3400,6.3400,5,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,573,-96.4900,-0.3554090390,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270617P00175000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270617P00190000,AAPL,2025-11-21,2027-06-17,P,190.0000,8.4000,8.4000,8.4000,8.4000,8.4000,1,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,573,-81.4900,-0.3001583852,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270617P00190000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270617P00200000,AAPL,2025-11-21,2027-06-17,P,200.0000,9.6000,9.6000,9.5000,9.5000,9.5500,10,2,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,573,-71.4900,-0.2633246160,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270617P00200000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270617P00220000,AAPL,2025-11-21,2027-06-17,P,220.0000,14.2500,14.2500,14.2500,14.2500,14.2500,1,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,573,-51.4900,-0.1896570776,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270617P00220000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270617P00240000,AAPL,2025-11-21,2027-06-17,P,240.0000,20.0500,20.0500,20.0500,20.0500,20.0500,1,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,573,-31.4900,-0.1159895392,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270617P00240000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270617P00250000,AAPL,2025-11-21,2027-06-17,P,250.0000,23.5900,23.5900,22.4500,22.4500,23.2100,3,2,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,573,-21.4900,-0.0791557700,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270617P00250000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270617P00260000,AAPL,2025-11-21,2027-06-17,P,260.0000,27.2500,27.2500,27.2500,27.2500,27.2500,1,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,573,-11.4900,-0.0423220008,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270617P00260000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270617P00270000,AAPL,2025-11-21,2027-06-17,P,270.0000,32.2100,32.2100,31.2000,31.2000,31.8060,5,2,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,573,-1.4900,-0.0054882316,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270617P00270000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270617P00280000,AAPL,2025-11-21,2027-06-17,P,280.0000,37.5500,37.5500,35.3500,35.3500,36.6500,9,3,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,573,8.5100,0.0313455376,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270617P00280000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL270617P00290000,AAPL,2025-11-21,2027-06-17,P,290.0000,40.9200,41.0400,40.7000,40.9500,40.9065,82,27,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,573,18.5100,0.0681793068,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL270617P00290000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
